Id_Siniestro,Id_Poliza,Fecha_Siniestro,Monto_Siniestro,Estado,motivo_rechazo
4047,12377,2025-04-20,12130.22,Cerrado,
4048,14037,2025-11-10,210.49,Abierto,
4049,12057,2025-02-20,13927.39,Rechazado,
4050,1635,2025-05-29,13723.13,Abierto,
4051,12342,2025-01-03,"10,150.46",Rechazado,
4052,22450,2026-01-12,7007.45,Nan,
4053,6087,2025-01-19,5590.44,Rechazado,
4054,7102,2025-11-16,2376.43,Abierto,
4055,11337,2026-01-19,nan,Cerrado,
4056,8831,2025-04-12,797.11,Abierto,
4057,10452,2025-03-05,"6.291,70",Nan,
4058,3699,2025-03-04,nan,Cerrado,
4059,8137,2025-01-13,3084.80,Abierto,
4060,14699,2025-05-16,nan,Cerrado,
4061,14763,2025-09-13,"13.760,90",Cerrado,
4062,15191,2025-01-19,-,Nan,
4063,14596,2025-03-02,"12,625.80",Cerrado,
4064,3513,2025-04-17,"3,957.85",Nan,
4065,14595,2025-12-08,4467.48,Cerrado,
4066,23425,2025-02-12,1239.42,Rechazado,
4067,3348,2025-09-26,"3.840,52",Rechazado,
4068,376,2025-02-11,"2,832.78",Nan,
4069,17063,2025-12-06,10230.93,Cerrado,
4070,8778,2025-08-29,10777.76,Abierto,
4071,9860,2025-01-16,"1.578,60",Abierto,
4072,15629,2025-06-19,13731.04,Cerrado,
4073,18331,2025-07-30,nan,Abierto,
4074,16835,2025-01-27,"3.033,35",Nan,
4075,17031,2025-07-11,"10,776.28",Abierto,
4076,22366,2025-11-21,3995.54,Rechazado,
4077,3127,2025-09-22,13138.02,Abierto,
4078,7214,2025-05-07,"4,542.89",Nan,
4079,16808,2025-01-17,6485.56,Abierto,
4080,20764,2025-08-29,9241.89,Nan,
4081,1551,2025-11-17,9836.58,Cerrado,
4082,1412,2025-03-06,"13.618,29",Rechazado,
4083,19992,2025-01-23,-,Rechazado,
4084,4994,2025-04-03,1098.64,Abierto,
4085,14683,2025-07-10,"5.572,33",Abierto,
4086,7633,2025-11-23,2487.26,Nan,
4087,9494,2025-07-18,5232.05,Cerrado,
4088,809,2025-04-18,8841.20,Cerrado,
4089,20437,2025-09-27,"8,482.40",Cerrado,
4090,19196,2025-01-25,2926.91,Rechazado,
4091,10644,2025-05-03,nan,Cerrado,
4092,12587,2025-04-12,"14,244.05",Abierto,
4093,11962,2026-01-17,"12.520,09",Rechazado,
4094,9931,2025-05-15,nan,Abierto,
4095,7345,2025-03-18,"3.091,44",Cerrado,
4096,18900,2025-05-24,9164.45,Abierto,
4097,12844,2025-08-25,"6.690,82",Nan,
4098,6075,2025-02-16,"4.142,05",Abierto,
4099,5645,2025-05-20,"1,838.01",Cerrado,
4100,11101,2026-02-13,"8.089,76",Cerrado,
4101,6564,2025-06-11,"10,588.58",Rechazado,
4102,3831,2026-02-06,-,Cerrado,
4103,15459,2025-07-15,2819.16,Cerrado,
4104,9108,2025-03-29,"4.879,54",Nan,
4105,13968,2025-10-16,-,Rechazado,
4106,3880,2026-02-22,"3.573,06",Abierto,
4107,9827,2026-02-06,"5.296,16",Abierto,
4108,2167,2025-06-09,"7,320.67",Abierto,
4109,18859,2025-12-11,11754.54,Nan,
4110,18843,2025-05-30,"10,848.35",Nan,
4111,23276,2025-02-18,nan,Cerrado,
4112,5449,2025-07-06,9514.74,Nan,
4113,5073,2025-03-27,8959.20,Abierto,
4114,7426,2025-10-15,-,Abierto,
4115,5001,2025-03-20,nan,Cerrado,
4116,8163,2025-07-28,nan,Abierto,
4117,17179,2025-06-12,"11,132.46",Cerrado,
4118,13852,2025-08-11,10559.26,Cerrado,
4119,7033,2026-02-03,2026.75,Nan,
4120,1894,2025-06-08,"13.268,93",Rechazado,
4121,139,2025-08-11,865.09,Abierto,
4122,21447,2025-12-28,"4,959.35",Rechazado,
4123,5528,2025-06-07,8166.03,Cerrado,
4124,2005,2025-08-15,"14.313,14",Nan,
4125,7291,2025-01-04,"4.265,40",Nan,
4126,20262,2025-12-18,"6.134,71",Rechazado,
4127,21547,2025-11-19,13011.85,Cerrado,
4128,12502,2025-04-13,"3.425,53",Rechazado,
4129,24041,2025-04-25,14226.25,Nan,
4130,13332,2025-04-01,5304.16,Cerrado,
4131,12550,2026-01-11,5862.97,Abierto,
4132,22194,2025-06-26,5959.84,Nan,
4133,6320,2025-08-02,12009.85,Abierto,
4134,22680,2025-07-27,322.87,Abierto,
4135,1573,2025-09-28,9402.48,Nan,
4136,5828,2025-10-16,nan,Nan,
4137,15879,2025-01-15,2177.12,Abierto,
4138,3535,2025-04-11,"6,194.66",Nan,
4139,22004,2025-11-08,"11.153,36",Cerrado,
4140,15109,2025-08-09,nan,Nan,
4141,7754,2025-01-05,"9.327,54",Abierto,
4142,4738,2026-01-30,6724.50,Nan,
4143,6316,2025-04-06,"2.542,41",Rechazado,
4144,3466,2025-12-12,nan,Nan,
4145,24131,2025-03-12,6596.09,Abierto,
4146,18675,2025-04-19,"4.209,24",Nan,
4147,17676,2026-01-18,nan,Nan,
4148,8214,2026-01-10,11212.13,Cerrado,
4149,10041,2025-04-23,"12.265,33",Abierto,
4150,25748,2025-08-16,nan,Nan,
4151,23194,2025-09-02,3710.30,Abierto,
4152,19964,2025-06-28,12078.71,Abierto,
4153,4841,2025-10-03,9943.86,Abierto,
4154,14036,2025-09-05,14131.66,Cerrado,
4155,22871,2025-08-22,"5,204.25",Nan,
4156,19213,2026-02-11,nan,Abierto,
4157,23912,2025-01-18,"1,619.19",Nan,
4158,15553,2025-11-08,4375.85,Nan,
4159,24415,2025-02-23,7808.66,Nan,
4160,21558,2025-05-30,11331.44,Cerrado,
4161,2377,2025-06-04,12363.66,Abierto,
4162,18442,2025-07-31,799.79,Cerrado,
4163,19988,2026-02-17,"7.941,98",Cerrado,
4164,11924,2025-08-15,14424.08,Cerrado,
4165,7239,2025-03-15,nan,Nan,
4166,14145,2026-01-20,nan,Rechazado,
4167,4143,2025-12-25,9682.25,Cerrado,
4168,1313,2025-10-06,"9.095,81",Nan,
4169,19035,2025-06-23,"1.324,73",Abierto,
4170,18400,2025-10-05,nan,Rechazado,
4171,21868,2025-03-27,"3,990.48",Cerrado,
4172,15935,2025-09-27,"13.446,24",Cerrado,
4173,22521,2025-07-29,"7,042.02",Nan,
4174,6308,2025-10-19,"5,615.52",Abierto,
4175,10195,2026-02-24,"6,346.52",Abierto,
4176,11532,2025-05-04,"7.059,85",Cerrado,
4177,17744,2026-01-19,nan,Abierto,
4178,6693,2025-01-19,14476.94,Rechazado,
4179,15016,2025-05-16,10172.77,Cerrado,
4180,22486,2025-12-22,11879.32,Abierto,
4181,23084,2025-06-08,"598,46",Nan,
4182,17074,2025-08-10,-,Abierto,
4183,13358,2025-11-11,"6,489.87",Nan,
4184,22946,2026-01-13,"3,765.97",Abierto,
4185,12143,2026-01-13,"7,220.00",Nan,
4186,24367,2025-05-08,587.95,Abierto,
4187,22597,2025-12-07,"2,577.14",Abierto,
4188,8532,2026-02-22,nan,Rechazado,
4189,6200,2025-12-30,4735.41,Nan,
4190,8565,2025-06-18,7242.28,Cerrado,
4191,14049,2025-12-07,"12,056.60",Nan,
4192,11655,2025-03-13,7881.43,Cerrado,
4193,25503,2025-08-11,nan,Nan,
4194,24321,2025-01-04,"9.149,50",Cerrado,
4195,6685,2025-04-16,"9.266,69",Cerrado,
4196,21257,2025-07-18,-,Cerrado,
4197,9766,2025-01-02,3956.79,Abierto,
4198,18622,2025-11-20,nan,Nan,
4199,10023,2025-07-17,12320.12,Nan,
4200,11234,2025-04-18,"14,608.47",Rechazado,
4201,185,2025-02-23,nan,Abierto,
4202,5826,2025-02-18,"1.738,61",Nan,
4203,12276,2025-10-06,9814.44,Abierto,
4204,12576,2025-02-19,-,Abierto,
4205,6686,2026-01-10,11494.90,Cerrado,
4206,21152,2025-12-13,1805.19,Cerrado,
4207,18106,2025-11-27,"6,687.19",Nan,
4208,5003,2025-08-03,"9,469.15",Cerrado,
4209,14494,2025-03-11,6631.73,Cerrado,
4210,17289,2025-04-06,9027.68,Cerrado,
4211,22179,2026-02-09,3176.21,Nan,
4212,4533,2025-05-11,2152.46,Nan,
4213,837,2025-01-13,"11,143.13",Cerrado,
4214,5744,2025-08-22,"9.169,16",Nan,
4215,11316,2025-11-07,"1,179.88",Cerrado,
4216,12781,2025-05-20,"6.012,50",Nan,
4217,7882,2025-01-08,-,Nan,
4218,11744,2025-07-19,"11.364,46",Cerrado,
4219,7394,2025-07-02,8085.21,Rechazado,
4220,13370,2025-03-27,nan,Abierto,
4221,18407,2025-08-05,9420.79,Abierto,
4222,19431,2025-12-13,"8,156.76",Abierto,
4223,4089,2025-03-16,"13,567.30",Abierto,
4224,15592,2026-01-11,"4,653.24",Cerrado,
4225,1403,2025-02-25,316.20,Nan,
4226,21250,2025-04-04,nan,Rechazado,
4227,2060,2025-05-13,6028.64,Cerrado,
4228,19860,2025-11-19,nan,Cerrado,
4229,15806,2025-11-05,"8,678.88",Cerrado,
4230,20069,2025-08-28,10210.70,Cerrado,
4231,5166,2025-05-14,nan,Cerrado,
4232,6139,2025-05-14,"8.359,11",Nan,
4233,3473,2025-01-28,"1.270,75",Nan,
4234,18871,2026-01-13,-,Rechazado,
4235,12171,2025-07-07,12492.96,Abierto,
4236,23353,2025-02-17,9432.99,Nan,
4237,4796,2025-03-31,"1,897.11",Abierto,
4238,17930,2025-09-16,394.94,Cerrado,
4239,1406,2025-01-12,-,Abierto,
4240,18008,2025-12-23,3222.54,Cerrado,
4241,12326,2025-04-27,5562.54,Cerrado,
4242,6614,2026-01-09,"1,961.19",Cerrado,
4243,8494,2025-01-06,"8.086,43",Abierto,
4244,21575,2025-07-16,-,Cerrado,
4245,19602,2025-03-28,nan,Abierto,
4246,2192,2025-02-03,nan,Nan,
4247,15362,2025-07-27,"9,594.43",Cerrado,
4248,18874,2025-04-16,10424.39,Abierto,
4249,12741,2025-07-04,-,Cerrado,
4250,14834,2026-02-06,"12.859,00",Abierto,
4251,24907,2025-12-11,"9.492,79",Cerrado,
4252,464,2025-04-01,6423.36,Abierto,
4253,5657,2025-08-28,"10.344,90",Cerrado,
4254,10627,2025-10-18,"7,291.11",Abierto,
4255,14402,2026-01-12,"9.885,72",Nan,
4256,25539,2025-08-06,"2.846,88",Cerrado,
4257,21621,2026-01-28,"3,905.24",Cerrado,
4258,16357,2025-04-06,"2.970,16",Abierto,
4259,14200,2025-03-30,-,Nan,
4260,13057,2025-07-15,"5.624,48",Cerrado,
4261,11066,2025-06-11,9563.62,Nan,
4262,4313,2025-05-31,"8.478,44",Nan,
4263,18580,2025-02-23,"4,025.48",Nan,
4264,18269,2025-10-06,5192.11,Abierto,
4265,703,2025-02-06,12384.06,Nan,
4266,5447,2025-07-19,7272.89,Nan,
4267,4972,2026-01-08,13154.09,Cerrado,
4268,18469,2026-01-23,"14.950,94",Nan,
4269,1614,2025-05-26,nan,Nan,
4270,15893,2026-01-23,"3.654,82",Abierto,
4271,22783,2025-02-20,"3,961.28",Rechazado,
4272,24316,2025-01-12,8963.16,Nan,
4273,4049,2025-04-18,4785.95,Nan,
4274,6287,2025-11-22,1441.64,Cerrado,
4275,23477,2025-03-14,"5.520,60",Abierto,
4276,276,2025-07-21,462.82,Cerrado,
4277,23332,2025-03-07,"11.557,57",Nan,
4278,2412,2026-01-24,"1,358.29",Rechazado,
4279,17649,2025-09-15,1988.72,Cerrado,
4280,25769,2025-12-17,"3.258,14",Abierto,
4281,7669,2025-07-15,nan,Abierto,
4282,2692,2025-06-13,13079.72,Cerrado,
4283,20764,2025-10-06,"-3.812,07",Abierto,
4284,16427,2026-02-20,"14,473.34",Rechazado,
4285,8925,2025-08-24,-,Abierto,
4286,24218,2026-01-28,14185.66,Nan,
4287,5211,2025-07-27,nan,Abierto,
4288,24612,2025-06-20,nan,Abierto,
4289,24831,2026-01-19,6486.85,Cerrado,
4290,5842,2025-06-26,11496.08,Cerrado,
4291,22778,2026-01-08,-,Cerrado,
4292,25503,2025-09-06,"11.103,63",Cerrado,
4293,11382,2025-04-04,13424.17,Cerrado,
4294,2028,2026-01-18,"10,041.52",Cerrado,
4295,7853,2025-11-21,7470.14,Nan,
4296,11409,2026-01-25,-,Rechazado,
4297,20736,2025-04-19,12100.17,Rechazado,
4298,19354,2025-03-09,2077.99,Nan,
4299,16410,2025-12-16,"9.387,98",Nan,
4300,21444,2025-03-01,3091.32,Nan,
4301,21429,2025-10-21,7997.63,Cerrado,
4302,19811,2025-01-26,nan,Cerrado,
4303,23535,2025-04-14,1648.00,Nan,
4304,25874,2025-10-27,"3,348.22",Abierto,
4305,6276,2025-12-06,nan,Abierto,
4306,23988,2025-05-21,3954.87,Nan,
4307,8802,2025-02-14,"2.341,93",Nan,
4308,11462,2026-01-22,"5.526,29",Abierto,
4309,3896,2025-09-09,7810.74,Rechazado,
4310,21328,2025-01-29,nan,Nan,
4311,10133,2025-09-16,2926.38,Abierto,
4312,1944,2025-04-06,5478.38,Nan,
4313,4327,2025-10-01,"9,522.07",Nan,
4314,22882,2025-11-17,"3,090.81",Abierto,
4315,6242,2025-11-15,"14.884,81",Nan,
4316,11627,2025-03-15,14713.29,Cerrado,
4317,1829,2025-12-22,nan,Cerrado,
4318,5740,2025-05-14,"9.834,32",Nan,
4319,24479,2025-06-17,"11.038,73",Cerrado,
4320,14536,2025-10-29,-,Abierto,
4321,4849,2025-09-15,5788.09,Nan,
4322,5776,2025-03-05,nan,Abierto,
4323,11609,2025-11-22,310.58,Cerrado,
4324,20534,2025-07-18,8401.29,Abierto,
4325,14934,2025-10-23,nan,Abierto,
4326,23593,2025-03-08,"14.500,17",Cerrado,
4327,15861,2025-01-07,430.70,Nan,
4328,16628,2025-05-07,"9,861.67",Nan,
4329,25597,2026-01-14,12646.64,Abierto,
4330,19032,2025-08-06,279.77,Abierto,
4331,24715,2025-06-07,14204.02,Cerrado,
4332,19312,2026-01-03,4257.35,Abierto,
4333,13407,2025-08-18,4326.29,Rechazado,
4334,22103,2025-11-24,8037.42,Rechazado,
4335,5364,2025-07-29,"6.890,05",Abierto,
4336,16399,2025-07-11,-,Rechazado,
4337,16074,2025-10-13,"2,741.79",Abierto,
4338,21930,2025-07-26,877.10,Cerrado,
4339,7133,2025-03-18,nan,Cerrado,
4340,23436,2026-02-01,"5,212.21",Abierto,
4341,6381,2025-02-14,-,Nan,
4342,2371,2025-09-15,"-5.718,70",Rechazado,
4343,15786,2025-06-27,986.29,Nan,
4344,21773,2025-11-27,"4,169.82",Abierto,
4345,2273,2026-01-01,"3.606,53",Cerrado,
4346,13017,2026-01-04,5474.39,Nan,
4347,15660,2025-08-31,"12.039,64",Nan,
4348,20438,2026-02-24,255.59,Nan,
4349,10458,2025-03-31,nan,Nan,
4350,6656,2025-05-15,-,Rechazado,
4351,18364,2025-08-25,"5.709,23",Nan,
4352,24883,2025-08-12,7074.29,Abierto,
4353,4878,2025-03-14,-,Cerrado,
4354,5163,2025-11-04,9295.32,Nan,
4355,15578,2025-07-21,"5.816,07",Abierto,
4356,9946,2025-11-09,12657.53,Nan,
4357,14133,2025-05-26,9779.77,Rechazado,
4358,20228,2026-01-04,"11.606,38",Cerrado,
4359,18260,2026-02-16,"1,549.20",Cerrado,
4360,1808,2025-12-11,"6,030.66",Rechazado,
4361,25844,2026-01-30,9380.77,Abierto,
4362,14305,2025-01-02,"449,46",Nan,
4363,18407,2025-08-12,nan,Cerrado,
4364,3002,2025-03-21,"14,579.77",Abierto,
4365,39,2025-10-14,"4.344,69",Cerrado,
4366,13949,2025-11-04,1459.48,Abierto,
4367,23530,2025-04-12,9402.53,Cerrado,
4368,8084,2025-12-30,227.18,Nan,
4369,20706,2025-02-03,"7.302,23",Abierto,
4370,21724,2025-12-22,nan,Rechazado,
4371,10680,2025-03-22,"8.855,53",Rechazado,
4372,16537,2026-02-18,nan,Abierto,
4373,8367,2025-03-09,5896.25,Abierto,
4374,7509,2025-06-03,8204.58,Rechazado,
4375,3581,2025-08-29,"3,276.54",Abierto,
4376,4985,2025-12-26,-,Nan,
4377,2031,2025-11-14,14929.44,Rechazado,
4378,21246,2025-07-18,nan,Cerrado,
4379,13867,2025-02-07,13580.20,Cerrado,
4380,1604,2025-04-04,9769.46,Cerrado,
4381,20828,2025-11-28,3690.23,Rechazado,
4382,24129,2026-01-09,11946.79,Abierto,
4383,19838,2025-03-20,4066.36,Abierto,
4384,19251,2025-01-03,"1.884,59",Cerrado,
4385,21646,2025-11-21,"205,37",Abierto,
4386,25828,2025-07-03,-,Rechazado,
4387,17814,2025-10-08,nan,Nan,
4388,1592,2025-11-12,"11.207,46",Cerrado,
4389,5850,2025-01-01,745.06,Cerrado,
4390,11853,2025-11-04,-,Nan,
4391,24091,2025-12-03,-,Abierto,
4392,19140,2026-01-08,"13,917.44",Cerrado,
4393,17324,2025-07-27,353.18,Rechazado,
4394,12753,2025-01-26,7349.74,Nan,
4395,10215,2025-03-29,"8.490,51",Nan,
4396,23780,2025-12-12,nan,Abierto,
4397,15752,2025-12-04,10805.10,Nan,
4398,15728,2026-01-14,14361.73,Abierto,
4399,20171,2025-02-01,"2.798,90",Cerrado,
4400,8617,2025-10-29,"741,22",Cerrado,
4401,11595,2025-03-09,nan,Cerrado,
4402,9628,2026-01-18,6696.06,Cerrado,
4403,2842,2025-02-23,"2,899.26",Cerrado,
4404,25612,2025-02-04,"1,492.54",Abierto,
4405,3959,2025-06-30,627.09,Rechazado,
4406,25582,2026-01-01,14505.76,Nan,
4407,10493,2025-04-07,"2.080,07",Rechazado,
4408,21903,2025-12-10,nan,Nan,
4409,8082,2025-06-07,"-12.646,94",Nan,
4410,10076,2025-09-03,7067.39,Abierto,
4411,19896,2025-12-25,nan,Nan,
4412,1728,2025-11-02,762.31,Abierto,
4413,9630,2025-11-19,9736.59,Abierto,
4414,9053,2025-10-05,"14.113,24",Cerrado,
4415,21765,2025-01-26,9242.96,Cerrado,
4416,7323,2025-12-31,-,Cerrado,
4417,3083,2025-06-30,"3,389.56",Nan,
4418,12601,2025-07-16,188.77,Nan,
4419,23940,2025-07-20,"9,949.55",Cerrado,
4420,562,2025-02-28,5890.82,Cerrado,
4421,19774,2025-02-05,3602.42,Rechazado,
4422,18434,2025-12-17,8430.56,Rechazado,
4423,20516,2025-09-09,nan,Nan,
4424,24684,2025-11-20,5331.65,Abierto,
4425,16601,2025-12-25,3176.43,Nan,
4426,22702,2025-09-13,8845.67,Rechazado,
4427,19966,2025-01-07,nan,Rechazado,
4428,23407,2025-09-09,6736.28,Nan,
4429,24498,2025-11-14,2474.30,Abierto,
4430,13574,2025-07-30,nan,Rechazado,
4431,8775,2025-10-13,4482.84,Abierto,
4432,19313,2025-04-13,-,Cerrado,
4433,1044,2026-02-22,770.81,Nan,
4434,14108,2025-10-17,4006.14,Nan,
4435,9358,2025-04-26,nan,Rechazado,
4436,7863,2025-05-29,"7,145.83",Nan,
4437,156,2025-05-12,5968.97,Abierto,
4438,2160,2025-12-27,"13,565.50",Cerrado,
4439,5564,2026-01-25,"3.762,51",Cerrado,
4440,23764,2025-10-11,468.89,Rechazado,
4441,22667,2025-09-29,"2,315.32",Nan,
4442,15701,2025-12-25,1926.98,Nan,
4443,13635,2025-06-11,14537.68,Cerrado,
4444,1176,2026-02-02,-,Cerrado,
4445,1288,2025-06-06,10643.40,Abierto,
4446,8727,2025-04-26,"10,385.92",Cerrado,
4447,13543,2025-04-13,"12,768.09",Rechazado,
4448,11156,2025-06-08,4367.45,Nan,
4449,15797,2025-07-20,"6,615.87",Abierto,
4450,17545,2025-03-31,6398.15,Abierto,
4451,5768,2025-08-23,5048.07,Cerrado,
4452,14071,2025-02-28,11156.75,Cerrado,
4453,15000,2025-10-19,1424.11,Nan,
4454,20707,2025-07-08,7280.05,Rechazado,
4455,934,2026-01-09,"2.239,47",Abierto,
4456,10896,2025-12-28,1730.23,Rechazado,
4457,1638,2025-03-16,4542.53,Cerrado,
4458,18014,2025-05-05,"8.521,45",Rechazado,
4459,2861,2025-03-19,13227.44,Nan,
4460,5984,2025-11-30,-,Cerrado,
4461,19108,2026-01-07,5111.68,Rechazado,
4462,17638,2025-11-03,"13,699.16",Abierto,
4463,6612,2025-10-03,"14,421.40",Nan,
4464,10527,2025-06-28,nan,Nan,
4465,6580,2025-04-23,5471.71,Nan,
4466,9273,2025-10-31,10619.28,Cerrado,
4467,6052,2025-11-05,8873.95,Nan,
4468,18255,2025-11-01,"12,368.94",Cerrado,
4469,13487,2026-02-05,12767.08,Nan,
4470,11277,2026-01-17,"8.693,71",Nan,
4471,9773,2025-06-20,322.13,Cerrado,
4472,9324,2025-12-28,2688.16,Abierto,
4473,9227,2025-09-09,1585.15,Nan,
4474,3246,2025-08-08,589.72,Abierto,
4475,25546,2025-12-22,396.90,Abierto,
4476,1017,2025-09-09,8206.18,Abierto,
4477,25763,2025-04-13,"10,544.19",Cerrado,
4478,11146,2025-09-23,3371.03,Abierto,
4479,431,2026-01-02,13956.44,Cerrado,
4480,15144,2025-06-07,4008.01,Nan,
4481,21021,2026-01-26,"13.090,96",Rechazado,
4482,8080,2025-05-02,"10.298,79",Nan,
4483,23313,2025-06-23,"9.449,51",Cerrado,
4484,2476,2025-04-06,7779.58,Cerrado,
4485,4399,2025-01-15,"14.191,91",Abierto,
4486,17879,2025-06-18,7142.66,Nan,
4487,17751,2025-09-06,nan,Cerrado,
4488,17432,2025-12-14,"6,045.18",Nan,
4489,13084,2025-05-20,"1,995.71",Cerrado,
4490,14892,2025-08-17,-,Cerrado,
4491,3845,2025-04-21,13337.06,Nan,
4492,8055,2025-01-29,"5.048,56",Abierto,
4493,14297,2025-09-21,"4.963,60",Cerrado,
4494,14612,2025-02-16,"1.756,64",Nan,
4495,18249,2025-09-21,"2.754,88",Abierto,
4496,5574,2025-04-19,7123.41,Nan,
4497,5150,2025-06-30,2100.44,Cerrado,
4498,16975,2025-06-25,3166.60,Nan,
4499,5213,2025-03-16,4150.67,Cerrado,
4500,22220,2025-08-31,-,Nan,
4501,21736,2025-08-23,12466.51,Nan,
4502,8526,2025-05-17,13905.74,Rechazado,
4503,20163,2025-02-21,"6.793,57",Nan,
4504,17235,2025-07-02,nan,Cerrado,
4505,16454,2026-02-18,8410.75,Rechazado,
4506,9179,2026-02-11,nan,Nan,
4507,11613,2025-05-12,"14,274.09",Rechazado,
4508,25735,2025-02-12,273.00,Rechazado,
4509,88,2025-08-21,"2.496,99",Cerrado,
4510,3739,2025-04-26,14002.05,Cerrado,
4511,9324,2025-12-28,2688.16,Abierto,
4512,16110,2025-10-20,14818.54,Abierto,
4513,679,2025-06-23,14161.93,Abierto,
4514,22198,2025-10-30,1454.97,Nan,
4515,8925,2025-08-24,-,Abierto,
4516,21581,2025-01-01,13247.47,Nan,
4517,5668,2025-11-28,11057.31,Cerrado,
4518,16114,2025-01-18,-,Abierto,
4519,8526,2025-05-17,13905.74,Rechazado,
4520,8768,2025-01-25,2863.49,Abierto,
4521,6051,2025-07-15,"4.083,60",Abierto,
4522,4758,2025-11-09,-1173.60,Nan,
4523,19571,2025-08-13,8283.79,Abierto,
4524,17879,2025-06-18,7142.66,Nan,
4525,17658,2025-06-09,nan,Nan,
4526,18228,2025-11-17,13973.16,Cerrado,
4527,20455,2026-01-15,nan,Abierto,
4528,10627,2025-10-18,"7,291.11",Abierto,
4529,15538,2025-01-07,14296.85,Abierto,
4530,23938,2025-12-15,nan,Cerrado,
4531,18194,2025-12-30,"2,757.05",Nan,
4532,10760,2025-03-09,14910.95,Nan,
4533,6007,2025-10-15,-,Abierto,
4534,23679,2025-09-16,"6,832.08",Abierto,
4535,18662,2025-06-13,"5,421.05",Cerrado,
4536,3145,2025-08-11,"2.935,10",Nan,
4537,13320,2025-03-02,4481.19,Cerrado,
4538,24254,2025-06-08,4004.38,Cerrado,
4539,9321,2025-08-23,"597,85",Abierto,
4540,11884,2025-02-07,"11,449.61",Cerrado,
4541,8316,2025-09-10,-,Cerrado,
4542,19676,2025-06-03,nan,Nan,
4543,19947,2025-09-12,8801.03,Cerrado,
4544,9984,2025-04-18,3062.03,Rechazado,
4545,11966,2025-12-22,9243.01,Nan,
4546,6772,2025-08-11,9201.83,Rechazado,
4547,9543,2025-11-10,"14,269.64",Rechazado,
4548,6461,2025-11-08,411.68,Cerrado,
4549,6843,2025-04-15,693.97,Rechazado,
4550,7559,2025-06-07,6225.05,Abierto,
4551,23121,2026-02-08,-,Nan,
4552,18789,2025-04-27,-,Abierto,
4553,16274,2026-02-05,nan,Nan,
4554,9968,2026-01-14,"14,685.51",Abierto,
4555,18230,2025-08-04,3242.03,Nan,
4556,5828,2025-10-16,nan,Nan,
4557,20310,2025-12-29,"2.568,94",Abierto,
4558,16785,2025-04-14,-,Abierto,
4559,17498,2025-08-25,nan,Nan,
4560,22453,2025-10-26,"14.097,20",Nan,
4561,21219,2025-03-07,"4.325,25",Nan,
4562,21221,2025-07-26,"9.855,96",Cerrado,
4563,10537,2025-06-29,nan,Abierto,
4564,17977,2025-02-27,1926.12,Nan,
4565,3284,2026-02-11,"1.771,01",Nan,
4566,20506,2025-05-12,14053.02,Abierto,
4567,6857,2025-05-28,"8.031,05",Abierto,
4568,8757,2025-04-18,"581,68",Abierto,
4569,8000,2025-04-03,"10.003,91",Cerrado,
4570,16976,2025-02-10,10001.37,Abierto,
4571,18563,2025-10-09,11684.16,Rechazado,
4572,21089,2026-02-17,"1.043,91",Cerrado,
4573,25777,2025-08-23,2080.21,Abierto,
4574,22481,2025-03-30,-,Cerrado,
4575,139,2025-08-11,865.09,Abierto,
4576,15660,2025-08-31,"12.039,64",Nan,
4577,17008,2025-06-04,"2,030.56",Abierto,
4578,18230,2025-08-04,3242.03,Nan,
4579,9596,2025-07-24,-6745.26,Nan,
4580,23259,2025-01-20,"5,724.16",Cerrado,
4581,13062,2025-08-16,-,Nan,
4582,6535,2026-01-26,14195.58,Rechazado,
4583,11461,2025-04-12,"6.798,23",Nan,
4584,5850,2025-01-01,745.06,Cerrado,
4585,4946,2025-07-30,564.29,Abierto,
4586,13535,2026-01-21,nan,Cerrado,
4587,20874,2025-01-29,"5,212.81",Cerrado,
4588,14602,2025-11-17,"3,895.18",Abierto,
4589,24753,2025-12-29,"9.243,95",Abierto,
4590,10386,2025-08-14,"3,876.08",Rechazado,
4591,22336,2025-08-08,"6.990,68",Cerrado,
4592,2412,2026-01-24,"1,358.29",Rechazado,
4593,3323,2025-05-10,1354.83,Cerrado,
4594,5951,2026-01-19,-,Abierto,
4595,19811,2025-09-01,nan,Abierto,
4596,9774,2025-05-10,nan,Rechazado,
4597,25535,2025-04-22,nan,Cerrado,
4598,6093,2025-01-29,-,Rechazado,
4599,17641,2025-10-25,"7.746,44",Abierto,
4600,15893,2026-01-23,"3.654,82",Abierto,
4601,8973,2025-09-17,169.84,Nan,
4602,14699,2025-05-16,nan,Cerrado,
4603,21903,2025-12-10,nan,Nan,
4604,21752,2026-02-24,-,Cerrado,
4605,14029,2025-10-05,"13.356,62",Rechazado,
4606,17248,2025-07-02,"11.834,59",Nan,
4607,12631,2025-04-16,"11,965.15",Rechazado,
4608,9264,2025-04-21,"12.626,59",Cerrado,
4609,19198,2025-08-27,"10.786,07",Abierto,
4610,10983,2025-01-19,nan,Nan,
4611,22410,2025-02-21,nan,Nan,
4612,19239,2025-07-12,"10.098,65",Cerrado,
4613,10643,2025-04-10,"303,03",Abierto,
4614,17643,2025-02-10,-,Cerrado,
4615,3466,2025-12-12,nan,Nan,
4616,12223,2025-09-19,5806.47,Nan,
4617,3953,2025-06-27,14622.50,Cerrado,
4618,10239,2025-10-26,nan,Abierto,
4619,18897,2025-12-29,354.26,Nan,
4620,10815,2025-10-11,14958.46,Abierto,
