id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
21504,2025-09-20,1473,75,11,12,1140.65,"1.364,77",144408.83
21507,2025-11-20,1702,9,8,6,"1.494,91",362.74,"52,273.85"
21516,2025-10-03,514,52,2,9,nan,261.52,89011.44
21542,2025-04-22,1387,58,10,8,882.90,169.69,86639.44
21549,2025-11-01,2956,29,4,4,1754.93,nan,"92,870.58"
21557,2026-02-10,2158,110,6,1,1979.54,432.18,82993.88
21562,2025-10-19,1691,58,8,9,"374,27",75.25,-
21564,2026-02-16,2487,26,6,7,0.00,-,"94.384,55"
21570,2025-06-21,1373,19,12,2,-,71.17,"134,226.80"
21590,2025-08-16,1177,109,14,2,"1.634,40","261,29",60848.98
21591,2025-06-20,543,40,14,11,"1.991,08",169.91,"331.420,70"
21603,2025-09-17,533,73,5,3,nan,312.42,nan
21616,2025-06-26,1123,78,12,11,273.60,nan,"36,570.00"
21618,2025-08-19,1842,11,14,11,"741,77","156,28",nan
21623,2025-05-15,850,69,7,8,nan,nan,212588.65
21629,2025-12-07,2525,16,1,2,"1.721,45",261.47,87778.59
21630,2025-11-13,1727,28,8,7,"1.804,19",181.53,38769.63
21632,2025-11-29,128,35,5,9,1136.73,nan,"68,350.48"
21644,2025-05-04,2445,42,4,9,"1,655.86",195.53,-
21651,2026-02-14,816,73,13,4,1083.02,90.38,-
21654,2025-10-17,1026,68,8,10,"1,867.82",277.23,130767.18
21659,2025-04-26,3801,16,13,4,640.10,65.67,62394.00
21675,2025-09-04,2906,58,15,5,"1.125,72",189.68,"139,293.56"
21689,2026-01-03,1712,4,13,11,"698,93",1256.72,107371.50
21695,2026-02-03,1296,9,4,3,1738.35,351.99,157339.41
21696,2025-04-12,2388,43,15,3,"1.808,03",406.82,"193.230,79"
21697,2025-04-12,1094,46,13,8,1835.43,154.35,"297,971.57"
21699,2025-08-02,755,7,4,4,-,87.86,-
21700,2025-11-13,2934,24,3,11,1361.34,313.77,222649.94
21706,2025-10-27,1234,15,15,9,596.74,92.43,nan
21708,2025-10-11,2035,43,7,7,nan,284.17,"213,802.74"
21709,2025-02-14,821,40,15,9,nan,52.58,"30,948.42"
21716,2025-01-08,654,70,14,11,1011.96,"72,49",106872.42
21718,2026-01-14,1342,65,10,6,-,67.00,42757.44
21752,2025-04-09,42,71,1,6,nan,11.05,-
21762,2025-01-10,2231,47,14,12,1338.23,"104,63",34704.07
21776,2025-05-31,580,36,4,10,"500,80",82.78,-
21781,2025-10-20,2402,16,7,4,"1,176.12","106,58","174,746.35"
21786,2025-06-05,2263,60,14,12,1968.05,438.18,nan
21788,2025-07-14,129,19,12,11,nan,32.14,"18.497,27"
21799,2025-04-07,884,39,2,1,-,271.24,-
21803,2026-02-10,1402,14,5,3,776.30,nan,24632.17
21806,2025-02-11,1790,66,8,6,1594.36,221.31,137759.12
21807,2026-01-26,416,46,8,12,1672.65,"107,37","137.419,47"
21814,2025-08-29,839,31,15,1,-,188.04,"307.665,47"
21833,2025-01-31,1279,21,15,2,"1,636.65",180.81,"66,847.51"
21863,2025-01-05,1981,50,2,10,"1.936,65",263.59,"350.420,76"
21874,2025-12-15,2535,45,12,6,"1.644,85",407.01,156316.31
21880,2025-09-14,2895,14,8,1,"1.761,11",166.85,315238.07
21883,2025-07-15,330,67,15,2,1370.95,162.30,"221.062,14"
21901,2025-07-28,219,80,11,10,724.51,-,"41,157.49"
21906,2025-03-30,1468,22,10,10,"1.942,48",273.70,nan
21910,2025-06-12,1393,59,5,4,875.64,163.24,67830.80
21914,2025-02-12,1683,11,8,1,"1,198.47",294.88,"83.820,27"
21915,2025-03-18,263,35,15,10,688.00,137.91,89791.54
21916,2025-12-17,2305,80,8,6,"-144,66",7.89,"26.730,58"
21918,2025-05-10,1425,42,7,5,350.76,47.85,nan
21925,2025-02-07,2358,50,12,5,"1.796,46",129.95,232872.56
21927,2026-01-28,1022,41,12,8,425.56,40.41,29637.03
21934,2025-02-07,3505,63,15,1,"1.236,42",168.36,100669.63
21935,2025-08-31,197,67,8,7,nan,1353.41,nan
21936,2025-07-21,2762,19,6,11,"1,107.84","186,80",-
21940,2025-05-18,794,60,3,10,1453.27,"324,24",193044.90
21955,2025-02-23,1611,7,12,12,"1.381,94",124.69,"110,203.95"
21959,2025-05-21,1690,80,3,8,"1.103,63","127,12",161667.10
21965,2025-01-09,2653,18,11,2,"729,86",106.31,-
21968,2025-11-10,1097,33,11,9,807.41,57.28,-
21972,2025-02-05,189,76,15,11,"1,868.13",363.37,nan
21980,2025-05-22,871,60,12,9,1483.97,229.23,-
21983,2025-03-29,1868,77,4,11,479.84,677.29,"76.923,25"
21985,2025-11-23,1456,74,11,7,"946,34",nan,"135.266,06"
22000,2025-09-10,590,16,12,9,"228,10",nan,38132.57
22002,2026-02-05,1235,77,8,10,175.86,32.98,23125.54
22004,2025-06-23,1639,5,11,3,-,178.83,59931.39
22006,2025-12-16,344,60,11,1,-,"144,96","26,944.55"
22014,2026-01-24,392,78,14,9,625.51,"138,84","87.500,60"
22016,2025-12-24,1518,53,9,6,nan,"142,38",97641.77
22020,2026-01-14,1598,5,13,1,"1,976.12","351,99",55388.46
22028,2025-11-05,2841,50,9,5,1989.02,445.25,"76,686.66"
22038,2025-04-26,1798,45,10,3,982.91,68.65,80337.19
22046,2025-02-21,1068,8,5,5,104.40,9.08,nan
22047,2026-01-28,848,42,6,11,-349.82,-,22913.78
22056,2026-02-05,243,36,1,8,-,91.83,"153.885,50"
22058,2025-01-12,2717,34,15,6,172.15,"22,73",-
22068,2025-05-08,325,58,4,11,1376.07,222.46,199670.53
22074,2025-01-08,2554,58,3,6,1887.72,168.56,201947.33
22086,2025-07-20,2329,73,3,2,"1.761,18",nan,"251.243,98"
22088,2025-12-01,127,24,9,2,nan,82.98,71306.81
22108,2025-07-26,2806,62,7,8,-,80.29,nan
22113,2025-03-15,1112,65,15,2,574.87,42.68,"44.424,14"
22117,2025-08-10,438,6,15,9,nan,"38,58","15.364,58"
22120,2025-07-30,288,7,3,2,1815.51,263.86,196171.65
22132,2025-05-04,2486,71,4,9,"308,39",71.38,"47,532.59"
22148,2025-11-13,243,6,4,6,nan,60.32,62125.12
22154,2026-02-12,566,44,14,9,"1.879,40",nan,355967.46
22155,2025-07-18,567,3,9,11,984.47,233.77,-
22158,2025-05-03,637,57,1,2,"1,417.34","217,50",nan
22162,2025-09-25,1303,93,5,4,1090.28,-,"62.260,14"
22165,2025-11-03,402,80,14,12,"1,191.71","275,88",nan
22173,2025-02-22,964,30,10,4,nan,306.29,"267,021.24"
22174,2025-03-15,634,56,4,7,360.10,"20,78","62.263,16"
22175,2025-06-24,2373,22,2,4,1466.10,270.36,"115,634.43"
22188,2025-07-03,313,56,1,8,1441.87,146.65,nan
22191,2025-11-12,478,26,11,12,"346,25",nan,nan
22200,2025-05-03,1873,39,15,11,-,93.62,"107.060,37"
22202,2025-08-03,2560,75,7,2,nan,"61,95",nan
22208,2025-01-15,535,55,3,7,"819,86",-,"140,763.93"
22215,2025-03-11,335,4,1,5,"1,352.83","171,72",-
22235,2025-03-16,1245,68,11,11,"1.194,41",80.66,"135,189.85"
22238,2025-04-05,697,6,2,12,nan,43.39,"111,167.71"
22243,2025-11-22,834,35,4,6,"1.101,10","221,58",114882.50
22245,2025-09-17,2634,39,4,7,"1.697,53",404.83,nan
22253,2025-01-08,1102,51,3,7,1265.32,248.24,88777.42
22256,2025-06-29,1008,9,11,6,209.93,"31,03","41.423,95"
22264,2025-10-10,1005,50,11,7,261.29,25.21,20566.13
22271,2025-08-13,429,58,14,6,"1,064.12",86.76,"152,972.87"
22274,2025-07-03,2855,64,1,2,1727.73,144.73,250915.41
22291,2025-04-11,2252,43,15,6,0.00,"12,35","8.764,53"
22293,2025-12-06,1142,79,12,9,1256.49,-,"117,845.81"
22295,2025-10-10,799,51,1,5,"622,88",nan,nan
22296,2026-02-18,411,58,9,10,"1,207.00",111.30,"34,423.97"
22304,2025-09-24,2324,14,10,4,-,323.15,"39,554.78"
22307,2025-02-12,1562,21,8,10,822.74,42.90,19517.64
22315,2025-07-14,1392,55,1,8,"787,57","178,87",23499.45
22319,2025-11-18,66,15,4,5,374.21,81.62,"63.646,53"
22322,2025-07-23,1609,52,6,12,"1.398,38",nan,"49,586.04"
22323,2025-01-15,643,71,12,8,1813.48,nan,-
22324,2025-11-22,1409,62,7,4,"1,070.21","175,55",24430.95
22327,2025-03-04,1375,6,4,3,"193,04",37.11,"21,080.78"
22337,2025-11-12,2805,2,5,8,1824.06,421.21,"252,287.74"
22339,2025-04-09,3561,68,2,6,"1,289.51","272,71",nan
22366,2025-11-19,2147,34,5,12,-,nan,"24,522.04"
22374,2025-04-19,2217,19,2,9,946.77,235.75,-
22389,2025-11-12,2985,36,2,12,0.00,10.96,"31,203.82"
22390,2026-02-02,962,29,6,4,nan,61.79,nan
22394,2026-02-19,24,59,8,12,"1.404,45",295.95,"175.000,58"
22396,2025-11-21,2482,77,7,10,868.33,176.68,nan
22401,2025-11-20,1076,4,6,6,"410,34","84,53",50561.63
22404,2025-07-24,2647,71,10,5,"1,589.01",151.19,222200.18
22410,2025-10-23,834,36,2,9,843.15,77.35,140682.48
22413,2025-11-30,1456,38,2,10,234.17,"340,91","12,901.33"
22415,2025-02-04,208,48,2,1,608.68,"48,13",99467.13
22420,2025-08-11,1227,75,4,8,"1.212,42",nan,nan
22433,2026-01-26,1774,71,11,12,nan,nan,"55.811,03"
22448,2025-12-28,1237,4,5,7,nan,-,nan
22454,2025-05-29,675,77,11,10,nan,nan,20457.58
22455,2025-10-17,348,1,6,2,nan,171.38,111091.22
22456,2026-01-26,286,14,15,2,366.18,80.75,"63.195,39"
22457,2025-10-09,101,45,2,6,226.74,45.18,-
22460,2025-02-16,419,63,9,5,"1.085,37","246,43","192,400.39"
22461,2025-04-13,1867,48,10,10,553.58,31.90,73393.19
22467,2025-10-05,2515,43,6,1,nan,nan,248628.79
22475,2025-07-16,653,18,8,5,209.98,39.60,"12,075.68"
22478,2025-03-30,2454,14,1,7,608.65,34.69,26381.93
22487,2025-09-07,2500,17,7,11,"1.275,87","84,64",85866.25
22501,2025-07-06,2695,26,11,10,559.98,118.57,26529.28
22504,2026-02-04,2739,11,4,9,1080.00,107.82,100712.91
22506,2025-01-30,2130,30,8,3,"172,05",24.23,"6.599,99"
22509,2025-09-16,1010,34,10,8,"736,39",58.97,39839.03
22514,2025-11-15,3851,56,9,1,nan,"268,99",151446.35
22515,2025-12-19,2215,60,7,6,"859,37","214,14",68648.55
22526,2026-01-04,2485,12,14,6,-,141.46,"244,909.20"
22535,2025-09-27,294,17,12,1,-,nan,48809.43
22543,2025-01-22,2903,38,8,3,nan,"122,40",68212.09
22559,2025-11-21,919,12,4,10,1047.57,"173,10",119058.85
22560,2026-01-27,442,104,10,2,"1,704.87",347.15,139301.26
22566,2025-07-24,917,36,9,4,"205,57",43.20,"23,010.52"
22567,2025-10-24,317,74,9,2,188.13,"16,85","4,278.10"
22576,2025-07-09,1432,42,15,7,1409.24,241.65,97920.98
22582,2025-03-15,1738,77,13,4,nan,nan,4279.39
22583,2025-03-26,62,17,5,8,1584.97,nan,311340.97
22585,2025-06-25,1436,54,12,6,1855.32,"214,51",258870.08
22591,2025-11-20,378,32,4,6,"1.186,71",85.73,nan
22595,2026-01-30,1985,29,8,5,771.45,-,39160.12
22609,2025-08-28,129,67,12,8,265.57,42.58,38000.00
22615,2025-12-12,2319,45,7,10,"1.047,35",260.33,70464.81
22631,2025-10-31,1054,76,13,9,755.95,118.60,109986.96
22640,2025-12-03,1259,65,10,10,"1,867.10",356.98,88225.33
22644,2025-12-16,1609,69,13,1,"-925,14","59,59",165664.87
22647,2026-01-05,1849,59,8,9,"1.026,22",119.69,115765.74
22651,2025-05-05,1500,10,5,6,-,42.85,16925.42
22654,2025-07-06,2453,49,5,5,"1.803,57",194.64,356363.10
22655,2025-04-06,647,47,3,12,504.65,nan,37269.70
22660,2025-10-24,2187,35,9,6,"514,41",900.62,"91.394,63"
22664,2025-07-28,1268,62,2,8,nan,225.28,"80.728,71"
22666,2025-12-06,1545,19,3,12,1320.49,280.41,nan
22671,2025-10-22,1651,34,14,11,394.08,"58,09",nan
22673,2025-10-31,2097,75,15,1,1039.78,"55,24",nan
22677,2025-07-02,807,17,6,12,262.08,nan,37001.27
22678,2025-12-12,1377,78,6,2,"1,421.82","193,58",nan
22679,2025-12-16,1896,5,1,10,-319.14,56.98,"25.375,77"
22687,2025-10-20,2001,30,2,6,162.02,36.73,27488.58
22698,2025-02-19,816,35,5,5,524.08,"39,64",-
22699,2025-05-19,1107,47,13,11,-,"120,28","20.116,28"
22714,2025-05-14,1638,63,4,7,nan,138.80,nan
22716,2025-10-31,961,66,1,6,1109.95,151.28,135653.84
22720,2026-02-05,2119,62,11,12,97.89,"17,97","4.411,32"
22721,2025-03-18,3740,54,1,11,-,269.04,nan
22725,2025-02-14,2322,77,13,8,nan,458.66,nan
22733,2025-05-08,2675,12,7,1,nan,182.51,"46.009,72"
22737,2025-04-16,2862,18,5,12,1551.51,313.64,"136,727.78"
22746,2026-02-07,1648,29,15,2,878.29,97.48,139060.65
22753,2025-12-22,929,15,11,9,nan,"100,57",nan
22754,2025-05-03,2129,22,5,5,"1.270,59","293,12",214796.22
22767,2025-04-12,1907,5,12,12,"861,74",100.74,149895.13
22770,2025-03-21,22,63,3,3,321.73,42.25,21000.69
22772,2025-06-02,19,47,8,7,nan,228.31,nan
22773,2025-09-03,538,6,4,8,1002.32,nan,81132.25
22782,2025-05-22,1309,51,4,9,"1.642,58",158.84,"260,984.84"
22792,2025-10-13,1316,17,7,7,1117.43,96.67,142902.15
22793,2025-08-16,490,9,4,7,"1.645,06","163,63",91130.26
22796,2025-01-23,1009,11,11,12,242.43,33.90,39083.36
22803,2025-08-22,89,63,6,5,1248.24,96.80,nan
22812,2025-06-07,516,50,13,10,nan,461.55,nan
22813,2025-05-11,2844,55,14,3,790.72,163.47,"107,206.32"
22819,2025-04-15,3551,8,13,7,448.91,45.71,"21.394,30"
22825,2025-07-16,2912,2,13,3,1344.99,298.58,185255.98
22829,2025-10-28,590,43,10,6,"1.026,39","158,75",nan
22837,2025-09-18,1245,74,8,11,1507.94,"143,44","58.370,27"
22838,2025-07-27,1384,71,13,1,-,"172,12",159099.10
22840,2025-06-27,608,23,4,1,"1.058,60","223,45","66.663,98"
22841,2025-04-18,1240,10,5,1,237.62,46.65,"18,126.74"
22850,2025-11-07,316,62,1,7,645.52,"84,57",29707.90
22855,2025-11-21,2991,35,10,11,1090.97,nan,nan
22871,2025-09-28,2602,38,3,5,538.08,63.58,nan
22878,2025-07-15,2040,64,2,9,"1.651,46",343.77,261151.31
22880,2025-07-21,1484,33,14,10,626.76,135.75,"39.370,91"
22888,2025-07-29,195,34,12,2,846.15,82.27,106787.32
22893,2026-02-04,2972,59,9,6,"1,912.45",-,"64,591.45"
22906,2025-04-25,924,25,13,5,381.58,-,8674.77
22908,2025-03-19,520,28,12,5,1592.05,80.77,249149.60
22909,2025-05-21,1983,68,7,2,"575,49","137,65","15.441,58"
22913,2025-12-07,2431,6,13,7,"1.084,60",nan,49438.15
22917,2025-12-22,2262,10,3,9,nan,187.83,226359.39
22934,2026-02-05,2198,4,8,11,"575,93",45.02,52531.49
22937,2026-01-23,2172,27,7,9,"921,76",182.36,79785.48
22943,2025-03-31,1560,33,6,6,"858,36","64,80",66595.80
22952,2025-06-19,1834,74,11,5,"1.440,26",-,239282.26
22965,2025-05-22,1242,18,2,6,590.00,nan,37886.52
22984,2025-11-21,2911,16,15,1,711.84,137.75,100829.32
22989,2025-07-23,2318,52,9,11,nan,"58,05","53.656,15"
23004,2025-06-09,95,6,7,9,"1.505,51",216.04,nan
23022,2026-02-15,780,54,9,8,"1,058.78",216.60,164947.08
23025,2025-09-21,2796,13,10,2,1544.55,nan,"205,069.46"
23036,2025-06-26,2942,5,12,6,1878.36,"166,21",nan
23041,2025-04-03,1538,32,9,7,"1,560.49","378,32",-
23044,2025-07-27,187,14,5,4,"1,935.22",377.01,161700.75
23063,2026-01-28,1877,34,7,9,59.39,10.17,3510.43
23064,2025-11-17,153,1,1,1,"1.154,52","109,53","203,147.17"
23076,2025-12-28,951,17,14,2,162.76,20.06,18447.66
23078,2025-03-09,632,80,3,5,"1.556,82",79.32,57064.13
23079,2025-02-19,2268,5,5,2,"784,09",110.56,"143.602,91"
23082,2025-09-26,844,62,15,2,1044.96,161.83,nan
23083,2025-10-24,186,77,9,4,325.80,-,"10.444,52"
23088,2025-08-29,1518,27,14,6,"1,125.99",219.72,"69.221,21"
23092,2025-07-02,54,11,14,7,818.92,"172,41","52,694.92"
23099,2025-04-12,1919,29,12,4,"1,289.36",nan,-
23100,2026-02-10,2006,76,7,5,666.66,"117,31","20.735,06"
23104,2025-09-17,341,35,1,12,"375,86",24.93,8021.10
23106,2025-06-02,2061,36,2,1,392.52,"68,74",31083.68
23107,2025-06-29,2518,58,8,2,nan,"204,22","109.717,09"
23111,2025-04-26,1380,71,9,10,"154,35",nan,"25,709.19"
23114,2025-09-13,653,2,2,9,"1,975.03",342.24,"92,579.61"
23128,2025-07-09,1938,53,8,11,190.02,44.45,35150.65
23130,2025-12-04,1616,48,12,3,"662,83",72.87,"80.007,81"
23131,2025-05-13,2484,55,13,8,nan,nan,61731.40
23136,2025-05-09,1333,10,2,4,nan,-,17776.27
23143,2025-07-28,2497,49,10,10,-,nan,nan
23150,2025-11-05,2401,65,14,2,"1,759.08",nan,"139.469,30"
23169,2025-05-06,943,54,1,8,92.51,-,3409.79
23173,2025-09-02,2558,31,4,6,nan,226.34,132499.35
23175,2025-10-11,2525,61,3,11,"1.260,21",210.20,71795.76
23178,2026-02-13,2002,8,9,10,1194.11,246.13,"40,017.88"
23179,2025-02-02,2862,77,13,9,nan,295.24,"270.033,69"
23184,2025-05-17,415,18,11,4,626.27,nan,nan
23185,2025-05-31,1423,79,5,2,"403,16",88.17,-
23191,2025-02-07,437,66,1,12,"939,40",-,122582.74
23193,2025-07-20,2690,53,7,10,629.24,42.18,"14.115,55"
23196,2025-11-27,2218,71,7,10,"298,27","16,83","50,957.12"
23199,2025-01-22,2739,25,5,8,"1,564.35",144.98,"90.683,97"
23201,2025-08-13,1832,15,11,10,1540.76,"142,07",38590.08
23203,2025-02-11,1191,10,13,11,-,nan,75845.96
23205,2026-01-12,1586,38,3,3,617.88,"79,97",nan
23206,2025-09-14,1629,36,4,8,477.35,99.76,"70.281,49"
23212,2025-08-10,101,66,9,9,171.85,28.05,"12.249,13"
23239,2025-04-28,53,72,4,12,"1.376,11",198.42,-
23244,2025-06-15,2740,19,5,1,"127,04",23.93,11380.64
23246,2025-10-15,2266,69,11,12,711.03,118.32,139968.48
23248,2025-08-18,1711,46,1,11,1468.46,162.36,"244,952.37"
23251,2026-01-20,222,50,11,7,"1.275,89",251.91,"32,434.66"
23258,2025-11-05,2210,23,1,10,"1,023.17",67.33,"71,514.86"
23262,2025-02-13,1353,22,3,6,nan,"262,91","97.251,43"
23278,2026-02-15,1201,41,6,3,"1.651,50",270.69,-
23279,2025-10-23,2007,4,10,9,-,-,"100.251,88"
23287,2025-04-20,943,21,9,1,1587.55,158.81,"191,755.18"
23290,2025-11-22,2871,49,7,10,nan,20.71,nan
23291,2026-02-01,470,52,14,7,"1,801.91",407.80,"36.722,02"
23295,2025-11-23,268,18,13,10,992.91,230.40,nan
23296,2025-04-26,873,38,3,11,"492,87","98,94",57418.60
23302,2025-06-02,1168,23,12,8,"439,50","26,25","35,371.81"
23303,2025-02-09,1138,12,5,9,1303.78,nan,"61,144.60"
23308,2025-09-16,302,63,14,1,1676.92,98.54,nan
23310,2025-01-03,1143,61,1,11,-,16.38,19356.90
23315,2026-01-31,180,21,6,7,1258.97,"1,941.33",147872.23
23320,2025-01-05,938,39,6,3,80.23,18.69,nan
23324,2026-01-01,1213,20,14,6,"1.390,79",235.47,nan
23325,2025-10-29,1364,12,11,4,-420.56,744.57,"42,984.78"
23327,2025-05-09,2153,28,6,3,1613.75,301.22,"216,023.27"
23328,2025-06-12,2855,36,2,8,1109.92,220.05,-
23337,2025-10-24,2652,67,10,12,166.64,"18,09",17369.44
23339,2025-05-21,1514,72,1,5,"541,13",59.97,"39,678.61"
23350,2025-06-23,1310,25,9,9,169.72,-,nan
23354,2025-11-18,2802,44,6,5,"1,905.61","286,35",208943.94
23363,2026-01-07,924,42,12,1,"1.655,96",295.44,"241.335,23"
23365,2025-02-10,2608,53,11,3,481.99,34.51,67116.87
23366,2025-08-03,591,64,10,7,"1,878.37","433,27","288.605,28"
23369,2025-01-06,529,9,8,11,1039.93,nan,nan
23379,2025-11-02,498,20,11,5,1499.61,"90,54","266.980,83"
23381,2025-07-25,2839,18,1,11,636.50,119.28,-
23386,2025-11-22,1886,24,11,10,671.84,38.29,88335.14
23388,2025-11-08,1018,67,10,12,nan,91.40,nan
23393,2025-09-23,219,44,4,11,nan,151.80,167774.45
23418,2025-04-05,2951,75,9,11,953.71,"139,61","163.789,40"
23424,2025-08-03,1647,36,11,3,-,38.50,"10.740,07"
23427,2025-12-26,1035,37,4,10,"1.162,66",187.92,"197.905,23"
23435,2025-10-28,2165,25,6,11,nan,152.36,16102.09
23439,2025-07-01,2063,9,4,10,1855.41,122.73,"269.049,28"
23452,2025-05-21,2750,24,12,8,"1,913.45",421.94,nan
23471,2025-10-02,717,20,10,10,1857.48,192.38,"47,154.55"
23472,2025-12-09,179,1,13,10,"1,117.21",85.23,157299.46
23475,2025-10-01,2083,45,5,2,1067.49,nan,"210,531.08"
23481,2025-07-03,1460,37,7,2,"555,08",31.03,-
23484,2025-03-07,1671,35,2,11,"1,157.81",173.04,-
23489,2025-07-22,1518,47,15,11,270.83,24.70,53997.15
23490,2025-10-27,2368,57,10,11,443.00,-,nan
23491,2026-02-03,2144,19,9,3,"983,43",nan,"141.203,69"
23499,2025-09-16,252,19,14,10,nan,171.87,"234.928,48"
23513,2025-06-03,947,23,10,9,637.81,81.27,nan
23518,2025-02-06,1599,24,11,4,"1.352,72",79.04,105396.46
23525,2026-01-14,1922,8,3,1,67.62,nan,9218.22
23531,2025-03-02,780,33,2,1,494.85,"52,24",22331.64
23535,2025-10-17,2636,47,14,12,"1,199.30",266.93,"220,647.78"
23553,2025-12-13,1881,63,7,5,"-749,18","170,04","53.352,63"
23555,2025-07-09,258,62,14,1,1622.89,"299,76",-
23556,2025-01-06,556,75,6,5,"441,10",55.26,76425.12
23559,2025-12-19,2108,61,4,11,"669,49",nan,"58,153.81"
23560,2026-01-09,2538,22,3,12,842.55,96.67,"48.561,49"
23561,2025-04-18,912,49,2,6,656.67,88.51,24711.68
23566,2026-02-15,1467,69,1,6,651.94,98.62,"112.555,90"
23570,2025-03-13,142,55,8,9,nan,187.06,"258.421,28"
23577,2025-12-28,2459,68,14,6,"615,80",-,85859.18
23580,2025-09-14,2344,65,10,8,"1.948,24",104.58,"316,777.69"
23603,2025-11-20,1900,54,9,6,1415.08,89.16,108140.10
23606,2025-11-22,2149,60,2,2,nan,275.93,"123.275,27"
23607,2025-04-29,93,46,9,8,1608.89,362.63,"77,242.88"
23610,2026-01-13,2178,41,5,10,947.97,101.89,nan
23611,2025-03-04,741,65,4,3,1251.17,129.21,"94,452.78"
23612,2025-03-09,1435,44,12,8,1219.91,"226,40",90362.76
23618,2025-03-19,2141,75,14,2,907.55,nan,"125.662,22"
23619,2025-11-13,520,78,11,2,"1,850.05",nan,"101,918.38"
23629,2025-11-04,1933,14,15,2,"115,40","10,12","8.022,56"
23630,2025-01-13,1285,16,4,8,743.37,"113,66",nan
23632,2025-01-29,1277,75,2,6,1897.64,359.09,112435.18
23633,2025-01-01,1295,61,6,3,765.43,185.18,135368.23
23636,2026-02-15,2964,6,11,4,-,44.45,85005.95
23646,2026-02-02,2644,23,14,11,-,31.76,"66.849,77"
23652,2025-03-14,2521,62,6,6,1356.29,281.35,150301.24
23657,2025-01-17,1389,46,7,2,"274,90",-,"53.141,38"
23661,2025-12-02,2544,77,14,8,nan,nan,"171,525.90"
23664,2025-09-05,1996,47,13,9,68.61,88.54,-
23667,2025-06-18,2081,26,12,4,488.32,102.92,48840.18
23673,2025-08-29,2037,38,9,11,1208.80,nan,145446.73
23674,2025-09-17,2658,76,13,10,944.78,75.94,"98.755,86"
23676,2025-09-05,382,29,4,6,1877.28,"266,39","218,332.22"
23683,2025-08-14,2335,74,12,5,"1.502,95","94,47",83091.54
23686,2025-06-28,247,79,5,3,696.66,nan,107858.63
23688,2025-03-30,137,43,2,9,"1,575.02",nan,"67,221.51"
23690,2025-02-20,2292,56,15,11,1422.70,"2.140,46","236.887,94"
23691,2025-05-05,844,36,4,12,791.28,nan,nan
23692,2026-02-01,33,23,3,7,1915.40,nan,210897.80
23697,2026-02-02,1715,44,10,8,"824,59",163.88,"140.498,26"
23699,2026-01-07,1464,14,2,9,"1.708,19",229.71,250862.15
23701,2025-11-01,1512,74,5,4,"1.062,96",262.36,nan
23715,2025-06-27,1736,71,5,2,nan,nan,203600.80
23717,2025-04-09,2115,22,4,7,"846,75",85.06,143363.22
23727,2025-02-07,461,72,10,8,"1.851,21",354.16,"261.748,28"
23730,2025-09-26,399,15,7,9,"1.808,30",426.97,"123.643,69"
23746,2025-11-12,1260,73,6,10,1840.87,276.17,127393.24
23749,2025-01-12,1615,16,14,12,461.66,-,nan
23766,2025-09-29,1880,57,8,8,nan,34.57,22152.59
23768,2025-11-15,1557,45,7,5,1273.73,272.07,85739.39
23771,2025-05-29,2299,18,4,3,1683.47,nan,"100,475.75"
23773,2025-02-28,2737,15,5,4,175.66,36.11,8713.74
23778,2025-07-16,894,25,3,4,"1,065.97",120.59,"96.079,42"
23782,2025-10-26,870,49,4,11,320.31,16.39,nan
23784,2025-10-06,1041,37,2,3,449.72,"59,01","24,135.87"
23791,2026-01-19,494,59,8,12,-,nan,3757.51
23793,2025-04-07,193,27,15,7,1848.99,260.82,269014.53
23796,2026-02-20,187,74,10,7,1492.13,220.02,180128.09
23833,2025-03-25,1372,57,5,8,"1.189,09","142,89","131,550.36"
23837,2025-11-03,520,65,10,1,117.87,21.14,nan
23840,2025-03-05,182,60,2,5,687.75,-,107837.54
23841,2025-07-03,1454,52,14,10,871.29,97.58,"54,945.75"
23852,2025-12-03,6,105,8,4,"970,94",160.27,143105.13
23853,2025-12-01,289,35,5,1,"65,54","7,90",10399.21
23867,2025-10-05,1576,60,3,10,"308,11",55.94,nan
23868,2025-02-07,2491,49,8,5,"277,67",35.02,10438.25
23869,2025-09-07,2322,57,15,12,"1.256,34",125.16,72184.27
23871,2025-08-18,735,50,13,8,"329,97",nan,nan
23876,2025-08-05,1858,18,4,6,-,"296,09",292553.21
23886,2025-04-03,837,73,12,12,"1,479.07","88,80",-
23892,2025-02-25,725,68,3,12,795.32,173.58,151147.34
23896,2025-05-21,871,33,3,6,1766.61,417.77,158156.26
23900,2025-05-16,2447,14,7,6,86.37,15.95,8418.83
23902,2025-01-04,48,42,14,4,"1.258,05","193,84","240.006,30"
23903,2025-01-04,1657,28,10,3,-,216.23,"27,700.36"
23904,2025-02-04,437,9,2,2,501.03,-,"51,147.91"
23906,2025-06-25,2075,41,11,11,351.56,48.38,nan
23916,2025-12-25,2999,38,4,6,nan,190.05,95152.74
23919,2026-01-18,360,2,12,12,1068.76,64.03,68207.83
23927,2026-01-07,2116,26,15,3,324.35,19.10,nan
23929,2025-10-08,2789,47,8,12,-202.70,"44,26",-
23938,2025-06-29,2112,70,6,10,"1.487,85",120.28,210154.79
23939,2025-08-17,212,47,1,8,nan,2283.08,177801.90
23945,2025-06-29,2027,69,2,3,nan,94.59,"129.731,29"
